# date               round  word                  result  mode  input                 seconds
2026-09-11T03:50:00  R54    fridge                X       type  -                     0
2026-09-11T03:50:00  R54    oven                  X       type  -                     0
2026-09-11T03:50:00  R54    microwave             X       type  -                     0
2026-09-11T03:50:00  R54    sink                  X       type  -                     0
2026-09-11T03:50:00  R54    faucet                X       type  -                     0
2026-09-11T03:50:00  R54    broom                 X       type  -                     0
2026-09-11T03:50:00  R54    mop                   X       type  -                     0
2026-09-11T03:50:00  R54    vacuum                X       type  -                     0
2026-09-11T03:50:00  R54    laundry               X       type  -                     0
2026-09-11T03:50:00  R54    umbrella              O       type  -                     0
2026-09-11T04:00:00  R55    bench                 X       type  -                     0
2026-09-11T04:00:00  R55    kick                  X       type  -                     0
2026-09-11T04:00:00  R55    jar                   X       type  -                     0
2026-09-11T04:00:00  R55    rope                  X       type  -                     0
2026-09-11T04:00:00  R55    yard                  X       type  -                     0
2026-09-11T04:00:00  R55    nap                   X       type  -                     0
2026-09-11T04:00:00  R55    pond                  X       type  -                     0
2026-09-11T04:00:00  R55    fence                 X       type  -                     0
2026-09-11T04:00:00  R55    swing                 X       type  -                     0
2026-09-11T04:00:00  R55    slide                 X       type  -                     0
2026-09-11T04:00:00  R55    sock                  X       type  -                     0
2026-09-11T04:10:00  R56    sun                   O       type  -                     0
2026-09-11T04:10:00  R56    moon                  O       type  -                     0
2026-09-11T04:10:00  R56    jump                  O       type  -                     0
2026-09-11T04:10:00  R56    swim                  O       type  -                     0
2026-09-11T04:10:00  R56    fan                   X       type  -                     0
2026-09-11T04:10:00  R56    cup                   O       type  -                     0
2026-09-11T04:10:00  R56    ball                  X       type  -                     0
2026-09-11T04:10:00  R56    pig                   O       type  -                     0
2026-09-11T04:10:00  R56    cow                   O       type  -                     0
2026-09-11T04:10:00  R56    duck                  O       type  -                     0
2026-09-11T04:10:00  R56    folder                O       type  -                     0
2026-09-11T04:20:00  R57    hen                   X       type  -                     0
2026-09-11T04:20:00  R57    goose                 X       type  -                     0
2026-09-11T04:20:00  R57    nest                  X       type  -                     0
2026-09-11T04:20:00  R57    web                   O       type  -                     0
2026-09-11T04:20:00  R57    paw                   X       type  -                     0
2026-09-11T04:20:00  R57    tail                  X       type  -                     0
2026-09-11T04:20:00  R57    claw                  X       type  -                     0
2026-09-11T04:20:00  R57    feather               X       type  -                     0
2026-09-11T04:20:00  R57    shell                 X       type  -                     0
2026-09-11T04:20:00  R57    hop                   X       type  -                     0
2026-09-11T04:20:00  R57    sun                   O       type  -                     0
2026-09-11T04:30:00  R58    cliff                 X       type  -                     0
2026-09-11T04:30:00  R58    valley                X       type  -                     0
2026-09-11T04:30:00  R58    wagon                 X       type  -                     0
2026-09-11T04:30:00  R58    sled                  X       type  -                     0
2026-09-11T04:30:00  R58    skate                 X       type  -                     0
2026-09-11T04:30:00  R58    surf                  X       type  -                     0
2026-09-11T04:30:00  R58    sail                  X       type  -                     0
2026-09-11T04:30:00  R58    paddle                X       type  -                     0
2026-09-11T04:30:00  R58    anchor                X       type  -                     0
2026-09-11T04:30:00  R58    deck                  X       type  -                     0
2026-09-11T04:30:00  R58    goose                 O       type  -                     0
2026-09-14T00:00:00  R59    busy                  O       type  -                     0
2026-09-14T00:00:00  R59    cat                   O       type  -                     0
2026-09-14T00:00:00  R59    big                   X       type  -                     0
2026-09-14T00:00:00  R59    eat                   O       type  -                     0
2026-09-14T00:00:00  R59    napkin                X       type  -                     0
2026-09-14T00:00:00  R59    straw                 X       type  -                     0
2026-09-14T00:00:00  R59    dessert               X       type  -                     0
2026-09-14T00:00:00  R59    appetizer             X       type  -                     0
2026-09-14T00:00:00  R59    beverage              X       type  -                     0
2026-09-14T00:00:00  R59    takeout               O       type  -                     0
2026-09-14T00:10:00  R60    weather               X       type  -                     0
2026-09-14T00:10:00  R60    borrow                X       type  -                     0
2026-09-14T00:10:00  R60    towel                 O       type  -                     0
2026-09-14T00:10:00  R60    quiet                 O       type  -                     0
2026-09-14T00:10:00  R60    napkin                X       type  -                     0
2026-09-14T00:10:00  R60    straw                 X       type  -                     0
2026-09-14T00:10:00  R60    dessert               X       type  -                     0
2026-09-14T00:10:00  R60    rain                  O       type  -                     0
2026-09-14T00:10:00  R60    toothpick             X       type  -                     0
2026-09-14T00:10:00  R60    plate                 X       type  -                     0
2026-09-14T00:20:00  R61    quite                 X       type  -                     0
2026-09-14T00:20:00  R61    heavy                 X       type  -                     0
2026-09-14T00:20:00  R61    difficult             X       type  -                     0
2026-09-14T00:20:00  R61    umbrella              O       type  -                     0
2026-09-14T00:20:00  R61    tail                  X       type  -                     0
2026-09-14T00:20:00  R61    sock                  X       type  -                     0
2026-09-14T00:20:00  R61    napkin                O       type  -                     0
2026-09-14T00:20:00  R61    bag                   O       type  -                     0
2026-09-14T00:20:00  R61    fork                  O       type  -                     0
2026-09-14T00:20:00  R61    knife                 O       type  -                     0
2026-09-14T11:04:00  R62    weather               O       type  天氣                  0
2026-09-14T11:04:00  R62    borrow                O       type  借                    0
2026-09-14T11:04:00  R62    towel                 O       type  毛巾                  0
2026-09-14T11:04:00  R62    tail                  X       type  告訴                  0
2026-09-14T11:04:00  R62    quite                 X       type  -                     0
2026-09-14T11:04:00  R62    quiet                 O       type  安靜                  0
2026-09-14T11:04:00  R62    heavy                 X       type  -                     0
2026-09-14T11:04:00  R62    difficult             X       type  -                     0
2026-09-14T11:04:00  R62    bill                  X       type  -                     0
2026-09-14T11:04:00  R62    server                O       type  伺服器                0
2026-09-14T11:05:00  R63    weather               X       type  -                     0
2026-09-14T11:05:00  R63    borrow                X       type  -                     0
2026-09-14T11:05:00  R63    tail                  X       type  tailu3187             0
2026-09-14T11:05:00  R63    quite                 O       type  相當                  0
2026-09-14T11:05:00  R63    towel                 X       type  -                     0
2026-09-14T11:05:00  R63    quiet                 O       type  安靜                  0
2026-09-14T11:05:00  R63    heavy                 X       type  -                     0
2026-09-14T11:05:00  R63    host                  X       type  -                     0
2026-09-14T11:05:00  R63    receipt               X       type  -                     0
2026-09-14T11:05:00  R63    tip                   X       type  -                     0
2026-09-14T11:09:00  R64    weather               O       type  天氣                  0
2026-09-14T11:09:00  R64    borrow                O       type  借入                  0
2026-09-14T11:09:00  R64    tail                  O       type  尾巴                  0
2026-09-14T11:09:00  R64    quite                 X       type  安靜                  0
2026-09-14T11:09:00  R64    towel                 O       type  毛巾                  0
2026-09-14T11:09:00  R64    quiet                 X       type  相當                  0
2026-09-14T11:09:00  R64    heavy                 O       type  重的                  0
2026-09-14T11:09:00  R64    friend                O       type  朋友                  0
2026-09-14T11:09:00  R64    hot pot               O       type  火鍋                  0
2026-09-14T11:09:00  R64    fries                 O       type  炸薯條                0
2026-09-14T11:11:00  R65    weather               O       type  天氣                  0
2026-09-14T11:11:00  R65    quite                 O       type  相當                  0
2026-09-14T11:11:00  R65    borrow                X       type  -                     0
2026-09-14T11:11:00  R65    tail                  O       type  尾巴                  0
2026-09-14T11:11:00  R65    quiet                 O       type  安靜                  0
2026-09-14T11:11:00  R65    towel                 X       type  -                     0
2026-09-14T11:11:00  R65    heavy                 O       type  重的                  0
2026-09-14T11:11:00  R65    happy                 O       type  開心                  0
2026-09-14T11:11:00  R65    pudding               X       type  不知道                0
2026-09-14T11:13:00  R66    weather               O       type  天氣                  0
2026-09-14T11:13:00  R66    quite                 O       type  相當                  0
2026-09-14T11:13:00  R66    borrow                O       type  介入(同音字，借入)    0
2026-09-14T11:13:00  R66    tail                  O       type  尾巴                  0
2026-09-14T11:13:00  R66    towel                 O       type  毛巾                  0
2026-09-14T11:13:00  R66    heavy                 O       type  重的                  0
2026-09-14T11:13:00  R66    sun                   O       type  太陽                  0
2026-09-14T11:13:00  R66    fried                 X       type  炸薯條                0
2026-09-14T11:13:00  R66    boba tea              X       type  -                     0
2026-09-14T11:17:00  R67    weather               O       type  天氣                  0
2026-09-14T11:17:00  R67    quite                 O       type  相當                  0
2026-09-14T11:17:00  R67    borrow                X       type  -                     0
2026-09-14T11:17:00  R67    tail                  O       type  尾巴                  0
2026-09-14T11:17:00  R67    towel                 O       type  毛巾                  0
2026-09-14T11:17:00  R67    heavy                 O       type  重的                  0
2026-09-14T11:17:00  R67    bag                   O       type  背包                  0
2026-09-14T11:17:00  R67    stinky tofu           O       type  臭豆腐                0
2026-09-14T11:17:00  R67    meatball              O       type  肉丸                  0
2026-09-14T11:20:00  R68    weather               O       type  天氣                  0
2026-09-14T11:20:00  R68    quite                 O       type  相當                  0
2026-09-14T11:20:00  R68    borrow                O       type  借入                  0
2026-09-14T11:20:00  R68    tail                  O       type  尾巴                  0
2026-09-14T11:20:00  R68    quiet                 O       type  安靜                  0
2026-09-14T11:20:00  R68    towel                 O       type  毛巾                  0
2026-09-14T11:20:00  R68    heavy                 O       type  重的                  0
2026-09-14T11:20:00  R68    bag                   O       type  背包                  0
2026-09-14T11:20:00  R68    burger                O       type  漢堡                  0
2026-09-14T11:20:00  R68    spinach               X       type  阿災                  0
2026-09-14T11:25:00  R69    weather               O       type  天氣                  0
2026-09-14T11:25:00  R69    quite                 O       type  相當                  0
2026-09-14T11:25:00  R69    borrow                O       type  借入                  0
2026-09-14T11:25:00  R69    tail                  O       type  尾巴                  0
2026-09-14T11:25:00  R69    quiet                 O       type  安靜                  0
2026-09-14T11:25:00  R69    towel                 O       type  毛巾                  0
2026-09-14T11:25:00  R69    heavy                 O       type  重的                  0
2026-09-14T11:25:00  R69    bag                   O       type  背包                  0
2026-09-14T11:25:00  R69    useful                O       type  有用                  0
2026-09-14T11:25:00  R69    cabbage               O       type  甘藍菜                0
2026-09-14T11:26:00  R70    weather               O       type  天氣                  0
2026-09-14T11:26:00  R70    quite                 O       type  相當                  0
2026-09-14T11:26:00  R70    borrow                O       type  借入                  0
2026-09-14T11:26:00  R70    tail                  O       type  尾巴                  0
2026-09-14T11:26:00  R70    quiet                 O       type  安靜                  0
2026-09-14T11:26:00  R70    towel                 O       type  毛巾                  0
2026-09-14T11:26:00  R70    heavy                 O       type  重的                  0
2026-09-14T11:26:00  R70    bag                   O       type  背包                  0
2026-09-14T11:26:00  R70    steak                 O       type  牛排                  0
2026-09-14T11:26:00  R70    all-you-can-eat       O       type  吃到飽                0
2026-09-14T11:27:00  R71    weather               O       type  天氣                  0
2026-09-14T11:27:00  R71    quite                 O       type  相當                  0
2026-09-14T11:27:00  R71    borrow                O       type  介入(同音字，借入)    0
2026-09-14T11:27:00  R71    tail                  O       type  尾巴                  0
2026-09-14T11:27:00  R71    quiet                 O       type  安靜                  0
2026-09-14T11:27:00  R71    towel                 X       type  -                     0
2026-09-14T11:27:00  R71    heavy                 O       type  重的                  0
2026-09-14T11:27:00  R71    bag                   O       type  背包                  0
2026-09-14T11:27:00  R71    Korean BBQ            O       type  燒烤店                0
2026-09-14T11:27:00  R71    sausage               X       type  不知道                0
2026-09-14T11:29:00  R72    neighbor              X       type  不知道                0
2026-09-14T11:29:00  R72    healthy               X       type  不知道                0
2026-09-14T11:29:00  R72    holiday               O       type  假日                  0
2026-09-14T11:29:00  R72    open                  O       type  打開                  0
2026-09-14T11:29:00  R72    sliced beef           O       type  切片牛肉              0
2026-09-14T11:29:00  R72    grilled               O       type  烤(不確定哪種烤法)    0
2026-09-14T11:29:00  R72    boba tea              O       type  珍奶                  0
2026-09-14T11:29:00  R72    ice cream             O       type  冰淇淋                0
2026-09-14T11:29:00  R72    meat                  O       type  肉                    0
2026-09-14T11:29:00  R72    bag                   O       type  背包                  0
2026-09-14T11:31:00  R73    weather               O       type  天氣                  0
2026-09-14T11:31:00  R73    quite                 O       type  相當                  0
2026-09-14T11:31:00  R73    borrow                O       type  借入                  0
2026-09-14T11:31:00  R73    tail                  O       type  尾巴                  0
2026-09-14T11:31:00  R73    quiet                 X       type  -                     0
2026-09-14T11:31:00  R73    towel                 O       type  毛巾                  0
2026-09-14T11:31:00  R73    heavy                 O       type  重的                  0
2026-09-14T11:31:00  R73    bag                   O       type  背包                  0
2026-09-14T11:31:00  R73    tomato                X       type  馬鈴薯                0
2026-09-14T11:31:00  R73    oden                  X       type  不知道                0
2026-09-14T11:33:00  R74    tail                  O       type  尾巴                  0
2026-09-14T11:33:00  R74    soap                  X       type  不知道                0
2026-09-14T11:33:00  R74    difficult             X       type  不知道                0
2026-09-14T11:33:00  R74    healthy               O       type  健康                  0
2026-09-14T11:33:00  R74    quiet                 X       type  -                     0
2026-09-14T11:33:00  R74    holiday               X       type  -                     0
2026-09-14T11:33:00  R74    glove                 X       type  -                     0
2026-09-14T11:33:00  R74    happy                 X       type  -                     0
2026-09-14T11:33:00  R74    fried chicken         O       type  炸雞                  0
2026-09-14T11:33:00  R74    dumplings             X       type  不知道                0
2026-09-14T11:36:00  R75    neighbor              O       type  鄰居                  0
2026-09-14T11:36:00  R75    tail                  O       type  尾巴(先打錯後修正)    0
2026-09-14T11:36:00  R75    quite                 O       type  相當                  0
2026-09-14T11:36:00  R75    towel                 X       type  -                     0
2026-09-14T11:36:00  R75    difficult             O       type  困難的                0
2026-09-14T11:36:00  R75    healthy               O       type  健康                  0
2026-09-14T11:36:00  R75    umbrella              O       type  雨傘                  0
2026-09-14T11:36:00  R75    eat                   O       type  吃                    0
2026-09-14T11:36:00  R75    sliced meat           O       type  切片肉                0
2026-09-14T11:36:00  R75    hardly                X       type  不知道                0
2026-09-14T11:38:00  R76    bread                 X       type  不知道                0
2026-09-14T11:38:00  R76    holiday               O       type  假日                  0
2026-09-14T11:38:00  R76    healthy               X       type  -                     0
2026-09-14T11:38:00  R76    tail                  O       type  尾巴                  0
2026-09-14T11:38:00  R76    quite                 O       type  相當                  0
2026-09-14T11:38:00  R76    heavy                 O       type  重的                  0
2026-09-14T11:38:00  R76    grass                 X       type  不知道                0
2026-09-14T11:38:00  R76    eat                   O       type  吃                    0
2026-09-14T11:38:00  R76    hardly useful         O       type  幾乎沒用              0
2026-09-14T11:38:00  R76    seafood               O       type  海鮮                  0
2026-09-14T11:41:00  R77    borrow                O       type  介入(同音字，借入)    0
2026-09-14T11:41:00  R77    blanket               X       type  不知道                0
2026-09-14T11:41:00  R77    weather               O       type  天氣                  0
2026-09-14T11:41:00  R77    cousin                X       type  不知道                0
2026-09-14T11:41:00  R77    soap                  O       type  肥皂                  0
2026-09-14T11:41:00  R77    quiet                 O       type  安靜                  0
2026-09-14T11:41:00  R77    towel                 O       type  毛巾                  0
2026-09-14T11:41:00  R77    happy                 O       type  開心                  0
2026-09-14T11:41:00  R77    grilled meat          O       type  烤肉                  0
2026-09-14T11:41:00  R77    boil                  X       type  不知道                0
2026-09-14T11:43:00  R78    quiet                 O       type  安靜                  0
2026-09-14T11:43:00  R78    cousin                O       type  表兄弟姊妹            0
2026-09-14T11:43:00  R78    glove                 X       type  不知道                0
2026-09-14T11:43:00  R78    neighbor              O       type  鄰居                  0
2026-09-14T11:43:00  R78    tail                  O       type  尾巴                  0
2026-09-14T11:43:00  R78    grass                 O       type  草                    0
2026-09-14T11:43:00  R78    holiday               O       type  假日                  0
2026-09-14T11:43:00  R78    cat                   O       type  貓                    0
2026-09-14T11:43:00  R78    fried rice            O       type  炒飯                  0
2026-09-14T11:43:00  R78    cutlet                X       type  烤肉                  0
2026-09-14T11:45:00  R79    healthy               O       type  健康                  0
2026-09-14T11:45:00  R79    glove                 O       type  手套                  0
2026-09-14T11:45:00  R79    comb                  X       type  不知道                0
2026-09-14T11:45:00  R79    heavy                 O       type  重的                  0
2026-09-14T11:45:00  R79    borrow                O       type  借入                  0
2026-09-14T11:45:00  R79    sock                  X       type  不知道                0
2026-09-14T11:45:00  R79    weather               O       type  天氣                  0
2026-09-14T11:45:00  R79    busy                  O       type  忙碌                  0
2026-09-14T11:45:00  R79    stir-fried            O       type  炒                    0
2026-09-14T11:45:00  R79    roasted               X       type  不知道                0
2026-09-14T11:47:00  R80    bread                 O       type  麵包                  0
2026-09-14T11:47:00  R80    comb                  O       type  梳子                  0
2026-09-14T11:47:00  R80    tail                  O       type  尾巴                  0
2026-09-14T11:47:00  R80    soap                  O       type  肥皂                  0
2026-09-14T11:47:00  R80    glove                 O       type  手套                  0
2026-09-14T11:47:00  R80    cousin                X       type  不知道                0
2026-09-14T11:47:00  R80    heavy                 O       type  重的                  0
2026-09-14T11:47:00  R80    sun                   O       type  太陽                  0
2026-09-14T11:47:00  R80    fried chicken cutlet  O       type  炸雞肉排              0
2026-09-14T11:47:00  R80    broil                 X       type  不知道                0
2026-09-14T11:47:00  R80    sock                  O       type  襪子(額外補答)        0
2026-09-14T11:48:00  R81    weather               O       type  天氣                  0
2026-09-14T11:48:00  R81    umbrella              O       type  雨傘                  0
2026-09-14T11:48:00  R81    soap                  O       type  肥皂                  0
2026-09-14T11:48:00  R81    sock                  O       type  襪子                  0
2026-09-14T11:48:00  R81    difficult             O       type  困難的                0
2026-09-14T11:48:00  R81    grass                 O       type  草                    0
2026-09-14T11:48:00  R81    towel                 O       type  毛巾                  0
2026-09-14T11:48:00  R81    cat                   O       type  貓                    0
2026-09-14T11:48:00  R81    steamed               X       type  不知道                0
2026-09-14T11:48:00  R81    boba                  O       type  波霸(珍奶)            0
2026-09-14T11:49:00  R82    quiet                 O       type  安靜                  0
2026-09-14T11:49:00  R82    tail                  O       type  尾巴                  0
2026-09-14T11:49:00  R82    blanket               X       type  不知道                0
2026-09-14T11:49:00  R82    sock                  O       type  襪子                  0
2026-09-14T11:49:00  R82    towel                 O       type  毛巾                  0
2026-09-14T11:49:00  R82    borrow                O       type  借入                  0
2026-09-14T11:49:00  R82    comb                  O       type  梳子                  0
2026-09-14T11:49:00  R82    rain                  O       type  雨                    0
2026-09-14T11:49:00  R82    all you can eat       O       type  AYCE吃到飽            0
2026-09-14T11:49:00  R82    barbecue              O       type  BBQ燒烤               0
2026-09-14T12:26:00  R83    blanket               X       type  地毯                  0
2026-09-14T12:26:00  R83    bread                 O       type  麵包                  0
2026-09-14T12:26:00  R83    quite                 O       type  相當                  0
2026-09-14T12:26:00  R83    borrow                O       type  借入                  0
2026-09-14T12:26:00  R83    cousin                X       type  不知道                0
2026-09-14T12:26:00  R83    healthy               O       type  健康                  0
2026-09-14T12:26:00  R83    glove                 O       type  手套                  0
2026-09-14T12:26:00  R83    bag                   O       type  背包                  0
2026-09-14T12:26:00  R83    quiz                  O       type  小考                  0
2026-09-14T12:26:00  R83    lend                  O       type  借出                  0
2026-09-14T12:28:00  R84    tail                  O       type  尾巴                  0
2026-09-14T12:28:00  R84    blanket               X       type  地毯                  0
2026-09-14T12:28:00  R84    difficult             X       type  -                     0
2026-09-14T12:28:00  R84    bread                 O       type  麵包                  0
2026-09-14T12:28:00  R84    towel                 O       type  毛巾                  0
2026-09-14T12:28:00  R84    umbrella              O       type  雨傘                  0
2026-09-14T12:28:00  R84    sock                  O       type  襪子                  0
2026-09-14T12:28:00  R84    cat                   O       type  貓咪                  0
2026-09-14T12:28:00  R84    exam                  O       type  考試                  0
2026-09-14T12:28:00  R84    bubble tea            O       type  珍奶                  0
2026-09-14T13:34:00  R85    difficult             O       type  困難                  0
2026-09-14T13:34:00  R85    bread                 O       type  麵包                  0
2026-09-14T13:34:00  R85    quiet                 O       type  安靜                  0
2026-09-14T13:34:00  R85    sock                  O       type  襪子                  0
2026-09-14T13:34:00  R85    umbrella              O       type  雨傘                  0
2026-09-14T13:34:00  R85    glove                 O       type  不知道(問用法)        0
2026-09-14T13:34:00  R85    towel                 O       type  毛巾                  0
2026-09-14T13:34:00  R85    sun                   O       type  太陽                  0
2026-09-14T13:34:00  R85    smoke                 O       type  菸                    0
2026-09-14T13:34:00  R85    boiled                O       type  水煮的                0
2026-09-14T13:37:00  R86    difficult             O       type  困難                  0
2026-09-14T13:37:00  R86    quiet                 O       type  安靜                  0
2026-09-14T13:37:00  R86    comb                  X       type  -                     0
2026-09-14T13:37:00  R86    blanket               O       type  毯子                  0
2026-09-14T13:37:00  R86    umbrella              O       type  雨傘                  0
2026-09-14T13:37:00  R86    sock                  O       type  襪子                  0
2026-09-14T13:37:00  R86    weather               O       type  天氣                  0
2026-09-14T13:37:00  R86    rain                  O       type  雨                    0
2026-09-14T13:37:00  R86    smoked                O       type  煙燻的                0
2026-09-14T13:37:00  R86    grill                 O       type  烤架烤的              0
2026-09-15T10:54:00  R87    weather               O       type  天氣                  0
2026-09-15T10:54:00  R87    quiet                 O       type  quiet                 0
2026-09-15T10:54:00  R87    heavy                 O       type  重的                  0
2026-09-15T10:54:00  R87    cousin                X       type  不知                  0
2026-09-15T10:54:00  R87    grass                 O       type  草                    0
2026-09-15T10:54:00  R87    soap                  O       type  soap                  0
2026-09-15T10:54:00  R87    napkin                X       type  不知                  0
2026-09-15T10:54:00  R87    friend                O       type  friend                0
2026-09-15T10:54:00  R87    job                   O       type  工作                  0
2026-09-15T10:54:00  R87    again                 X       type  agein                 0
2026-09-15T10:59:00  R88    borrow                O       type  借入                  0
2026-09-15T10:59:00  R88    towel                 O       type  towel                 0
2026-09-15T10:59:00  R88    difficult             O       type  困難的                0
2026-09-15T10:59:00  R88    tail                  O       type  tail                  0
2026-09-15T10:59:00  R88    blanket               O       type  毯子                  0
2026-09-15T10:59:00  R88    sock                  O       type  sock                  0
2026-09-15T10:59:00  R88    quite                 O       type  相當                  0
2026-09-15T10:59:00  R88    sun                   O       type  sun                   0
2026-09-15T10:59:00  R88    spicy                 X       type  辣椒                  0
2026-09-15T10:59:00  R88    make                  O       type  make                  0
2026-09-15T11:12:00  R89    comb                  O       type  梳子                  0
2026-09-15T11:12:00  R89    glove                 O       type  glove                 0
2026-09-15T11:12:00  R89    holiday               O       type  假日                  0
2026-09-15T11:12:00  R89    bread                 O       type  bread                 0
2026-09-15T11:12:00  R89    healthy               O       type  健康                  0
2026-09-15T11:12:00  R89    neighbor              X       type  不會拼                0
2026-09-15T11:12:00  R89    weather               O       type  天氣                  0
2026-09-15T11:12:00  R89    bag                   O       type  bag                   0
2026-09-15T11:12:00  R89    cash                  O       type  現金                  0
2026-09-15T11:12:00  R89    miss                  O       type  miss                  0
2026-09-15T11:18:00  R90    difficult             O       type  困難的                0
2026-09-15T11:18:00  R90    tail                  X       type  tailu381              0
2026-09-15T11:18:00  R90    blanket               O       type  毯子                  0
2026-09-15T11:18:00  R90    cat                   O       type  cat                   0
2026-09-15T11:18:00  R90    cousin                O       type  表兄弟姊妹            0
2026-09-15T11:18:00  R90    sock                  O       type  sock                  0
2026-09-15T11:18:00  R90    napkin                X       type  不知道                0
2026-09-15T11:18:00  R90    quite                 O       type  quite                 0
2026-09-15T11:18:00  R90    solution              X       type  行程                  0
2026-09-15T11:18:00  R90    prepare               X       type  redaey                0
2026-09-15T11:24:00  R91    borrow                O       type  借入                  0
2026-09-15T11:24:00  R91    towel                 O       type  towel                 0
2026-09-15T11:24:00  R91    quiet                 O       type  安靜                  0
2026-09-15T11:24:00  R91    heavy                 O       type  heavy                 0
2026-09-15T11:24:00  R91    eat                   O       type  eat                   0
2026-09-15T11:24:00  R91    glove                 O       type  手套                  0
2026-09-15T11:24:00  R91    grass                 X       type  -                     0
2026-09-15T11:24:00  R91    soap                  O       type  肥皂                  0
2026-09-15T11:24:00  R91    teenager              X       type  beens                 0
2026-09-15T11:24:00  R91    visitor               X       type  旅遊                  0
2026-09-15T11:28:00  R92    weather               O       type  天氣                  0
2026-09-15T11:28:00  R92    rain                  O       type  rain                  0
2026-09-15T11:28:00  R92    difficult             O       type  困難的                0
2026-09-15T11:28:00  R92    tail                  O       type  tail                  0
2026-09-15T11:28:00  R92    blanket               O       type  毯子                  0
2026-09-15T11:28:00  R92    sock                  O       type  sock                  0
2026-09-15T11:28:00  R92    cousin                O       type  表兄弟姊妹            0
2026-09-15T11:28:00  R92    holiday               O       type  holiday               0
2026-09-15T11:28:00  R92    option                O       type  選項                  0
2026-09-15T11:28:00  R92    creator               O       type  Creators              0
2026-09-15T11:36:00  R93    healthy               O       type  健康                  0
2026-09-15T11:36:00  R93    busy                  O       type  busy                  0
2026-09-15T11:36:00  R93    soap                  O       type  肥皂                  0
2026-09-15T11:36:00  R93    neighbor              X       type  nightbor              0
2026-09-15T11:36:00  R93    glove                 O       type  手套                  0
2026-09-15T11:36:00  R93    grass                 O       type  grass                 0
2026-09-15T11:36:00  R93    difficult             O       type  困難的                0
2026-09-15T11:36:00  R93    quite                 O       type  quite                 0
2026-09-15T11:36:00  R93    action                O       type  行動                  0
2026-09-15T11:36:00  R93    information           X       type  infomation            0
2026-09-15T11:40:00  R94    borrow                O       type  借入                  0
2026-09-15T11:40:00  R94    towel                 O       type  towel                 0
2026-09-15T11:40:00  R94    tail                  O       type  尾巴                  0
2026-09-15T11:40:00  R94    blanket               X       type  -                     0
2026-09-15T11:40:00  R94    sock                  O       type  襪子                  0
2026-09-15T11:40:00  R94    cousin                O       type  cousin                0
2026-09-15T11:40:00  R94    bread                 X       type  -                     0
2026-09-15T11:40:00  R94    friend                O       type  friend                0
2026-09-15T11:40:00  R94    level                 O       type  等級                  0
2026-09-15T11:40:00  R94    join                  O       type  join                  0
2026-09-15T11:43:00  R95    blanket               O       type  毯子                  0
2026-09-15T11:43:00  R95    bread                 O       type  麵包                  0
2026-09-15T11:43:30  R96    weather               O       type  天氣                  0
2026-09-15T11:43:30  R96    quiet                 O       type  quiet                 0
2026-09-15T11:43:30  R96    heavy                 O       type  重的                  0
2026-09-15T11:43:30  R96    sun                   O       type  sun                   0
2026-09-15T11:43:30  R96    napkin                X       type  阿災                  0
2026-09-15T11:43:30  R96    comb                  O       type  comb                  0
2026-09-15T11:43:30  R96    holiday               O       type  假日                  0
2026-09-15T11:43:30  R96    quite                 O       type  quite                 0
2026-09-15T11:43:30  R96    database              O       type  資料庫                0
2026-09-15T11:43:30  R96    easy                  O       type  easy                  0
2026-09-15T11:47:00  R97    difficult             O       type  困難                  0
2026-09-15T11:47:00  R97    neighbor              O       type  neighbor              0
2026-09-15T11:47:00  R97    grass                 O       type  草                    0
2026-09-15T11:47:00  R97    glove                 O       type  glove                 0
2026-09-15T11:47:00  R97    soap                  O       type  肥皂                  0
2026-09-15T11:47:00  R97    healthy               X       type  heathly               0
2026-09-15T11:47:00  R97    sock                  O       type  襪子                  0
2026-09-15T11:47:00  R97    bag                   O       type  bag                   0
2026-09-15T11:47:00  R97    build                 O       type  構建                  0
2026-09-15T11:47:00  R97    front                 X       type  不會                  0
2026-09-15T11:53:00  R98    borrow                O       type  借入                  0
2026-09-15T11:53:00  R98    towel                 O       type  towel                 0
2026-09-15T11:53:00  R98    tail                  O       type  尾巴                  0
2026-09-15T11:53:00  R98    blanket               X       type  -                     0
2026-09-15T11:53:00  R98    cat                   O       type  cat                   0
2026-09-15T11:53:00  R98    cousin                O       type  表兄弟姊妹            0
2026-09-15T11:53:00  R98    bread                 O       type  bread                 0
2026-09-15T11:53:00  R98    napkin                O       type  餐巾紙                0
2026-09-15T11:53:00  R98    auto                  O       type  自動                  0
2026-09-15T11:53:00  R98    state                 O       type  state                 0
2026-09-15T11:56:00  R99    weather               O       type  天氣                  0
2026-09-15T11:56:00  R99    quiet                 O       type  quiet                 0
2026-09-15T11:56:00  R99    eat                   O       type  eat                   0
2026-09-15T11:56:00  R99    heavy                 O       type  重的                  0
2026-09-15T11:56:00  R99    quite                 O       type  quite                 0
2026-09-15T11:56:00  R99    holiday               O       type  假日                  0
2026-09-15T11:56:00  R99    comb                  O       type  comb                  0
2026-09-15T11:56:00  R99    sock                  O       type  襪子                  0
2026-09-15T11:56:00  R99    release               O       type  發布                  0
2026-09-15T11:56:00  R99    debug                 O       type  debug                 0
2026-09-15T14:01:00  R100   difficult             O       type  困難的                0
2026-09-15T14:01:00  R100   healthy               X       type  hethlty               0
2026-09-15T14:01:00  R100   neighbor              X       type  niethbor              0
