# date            round  word                  result  mode  input                 seconds
2026-09-11        R8     fence                 X       type  -                     0
2026-09-11        R8     swing                 X       type  -                     0
2026-09-11        R8     slide                 X       type  -                     0
2026-09-11        R8     sock                  X       type  -                     0
2026-09-11        R9     sun                   O       type  -                     0
2026-09-11        R9     moon                  O       type  -                     0
2026-09-11        R9     jump                  O       type  -                     0
2026-09-11        R9     swim                  O       type  -                     0
2026-09-11        R9     fan                   X       type  -                     0
2026-09-11        R9     cup                   O       type  -                     0
2026-09-11        R9     ball                  X       type  -                     0
2026-09-11        R9     pig                   O       type  -                     0
2026-09-11        R9     cow                   O       type  -                     0
2026-09-11        R9     duck                  O       type  -                     0
2026-09-11        R9     folder                O       type  -                     0
2026-09-11        R10    hen                   X       type  -                     0
2026-09-11        R10    goose                 X       type  -                     0
2026-09-11        R10    nest                  X       type  -                     0
2026-09-11        R10    web                   O       type  -                     0
2026-09-11        R10    paw                   X       type  -                     0
2026-09-11        R10    tail                  X       type  -                     0
2026-09-11        R10    claw                  X       type  -                     0
2026-09-11        R10    feather               X       type  -                     0
2026-09-11        R10    shell                 X       type  -                     0
2026-09-11        R10    hop                   X       type  -                     0
2026-09-11        R10    sun                   O       type  -                     0
2026-09-11        R11    cliff                 X       type  -                     0
2026-09-11        R11    valley                X       type  -                     0
2026-09-11        R11    wagon                 X       type  -                     0
2026-09-11        R11    sled                  X       type  -                     0
2026-09-11        R11    skate                 X       type  -                     0
2026-09-11        R11    surf                  X       type  -                     0
2026-09-11        R11    sail                  X       type  -                     0
2026-09-11        R11    paddle                X       type  -                     0
2026-09-11        R11    anchor                X       type  -                     0
2026-09-11        R11    deck                  X       type  -                     0
2026-09-11        R11    goose                 O       type  -                     0
2026-09-14        R1     busy                  O       type  -                     0
2026-09-14        R1     cat                   O       type  -                     0
2026-09-14        R1     big                   X       type  -                     0
2026-09-14        R1     eat                   O       type  -                     0
2026-09-14        R1     napkin                X       type  -                     0
2026-09-14        R1     straw                 X       type  -                     0
2026-09-14        R1     dessert               X       type  -                     0
2026-09-14        R1     appetizer             X       type  -                     0
2026-09-14        R1     beverage              X       type  -                     0
2026-09-14        R1     takeout               O       type  -                     0
2026-09-14        R2     weather               X       type  -                     0
2026-09-14        R2     borrow                X       type  -                     0
2026-09-14        R2     towel                 O       type  -                     0
2026-09-14        R2     quiet                 O       type  -                     0
2026-09-14        R2     napkin                X       type  -                     0
2026-09-14        R2     straw                 X       type  -                     0
2026-09-14        R2     dessert               X       type  -                     0
2026-09-14        R2     rain                  O       type  -                     0
2026-09-14        R2     toothpick             X       type  -                     0
2026-09-14        R2     plate                 X       type  -                     0
2026-09-14        R3     quite                 X       type  -                     0
2026-09-14        R3     heavy                 X       type  -                     0
2026-09-14        R3     difficult             X       type  -                     0
2026-09-14        R3     umbrella              O       type  -                     0
2026-09-14        R3     tail                  X       type  -                     0
2026-09-14        R3     sock                  X       type  -                     0
2026-09-14        R3     napkin                O       type  -                     0
2026-09-14        R3     bag                   O       type  -                     0
2026-09-14        R3     fork                  O       type  -                     0
2026-09-14        R3     knife                 O       type  -                     0
2026-09-14T11:04  R4     weather               O       type  天氣                  0
2026-09-14T11:04  R4     borrow                O       type  借                    0
2026-09-14T11:04  R4     towel                 O       type  毛巾                  0
2026-09-14T11:04  R4     tail                  X       type  告訴                  0
2026-09-14T11:04  R4     quite                 X       type  -                     0
2026-09-14T11:04  R4     quiet                 O       type  安靜                  0
2026-09-14T11:04  R4     heavy                 X       type  -                     0
2026-09-14T11:04  R4     difficult             X       type  -                     0
2026-09-14T11:04  R4     bill                  X       type  -                     0
2026-09-14T11:04  R4     server                O       type  伺服器                0
2026-09-14T11:05  R5     weather               X       type  -                     0
2026-09-14T11:05  R5     borrow                X       type  -                     0
2026-09-14T11:05  R5     tail                  X       type  tailu3187             0
2026-09-14T11:05  R5     quite                 O       type  相當                  0
2026-09-14T11:05  R5     towel                 X       type  -                     0
2026-09-14T11:05  R5     quiet                 O       type  安靜                  0
2026-09-14T11:05  R5     heavy                 X       type  -                     0
2026-09-14T11:05  R5     host                  X       type  -                     0
2026-09-14T11:05  R5     receipt               X       type  -                     0
2026-09-14T11:05  R5     tip                   X       type  -                     0
2026-09-14T11:09  R6     weather               O       type  天氣                  0
2026-09-14T11:09  R6     borrow                O       type  借入                  0
2026-09-14T11:09  R6     tail                  O       type  尾巴                  0
2026-09-14T11:09  R6     quite                 X       type  安靜                  0
2026-09-14T11:09  R6     towel                 O       type  毛巾                  0
2026-09-14T11:09  R6     quiet                 X       type  相當                  0
2026-09-14T11:09  R6     heavy                 O       type  重的                  0
2026-09-14T11:09  R6     friend                O       type  朋友                  0
2026-09-14T11:09  R6     hot pot               O       type  火鍋                  0
2026-09-14T11:09  R6     fries                 O       type  炸薯條                0
2026-09-14T11:11  R7     weather               O       type  天氣                  0
2026-09-14T11:11  R7     quite                 O       type  相當                  0
2026-09-14T11:11  R7     borrow                X       type  -                     0
2026-09-14T11:11  R7     tail                  O       type  尾巴                  0
2026-09-14T11:11  R7     quiet                 O       type  安靜                  0
2026-09-14T11:11  R7     towel                 X       type  -                     0
2026-09-14T11:11  R7     heavy                 O       type  重的                  0
2026-09-14T11:11  R7     happy                 O       type  開心                  0
2026-09-14T11:11  R7     pudding               X       type  不知道                0
2026-09-14T11:13  R8     weather               O       type  天氣                  0
2026-09-14T11:13  R8     quite                 O       type  相當                  0
2026-09-14T11:13  R8     borrow                O       type  介入(同音字，借入)    0
2026-09-14T11:13  R8     tail                  O       type  尾巴                  0
2026-09-14T11:13  R8     towel                 O       type  毛巾                  0
2026-09-14T11:13  R8     heavy                 O       type  重的                  0
2026-09-14T11:13  R8     sun                   O       type  太陽                  0
2026-09-14T11:13  R8     fried                 X       type  炸薯條                0
2026-09-14T11:13  R8     boba tea              X       type  -                     0
2026-09-14T11:17  R9     weather               O       type  天氣                  0
2026-09-14T11:17  R9     quite                 O       type  相當                  0
2026-09-14T11:17  R9     borrow                X       type  -                     0
2026-09-14T11:17  R9     tail                  O       type  尾巴                  0
2026-09-14T11:17  R9     towel                 O       type  毛巾                  0
2026-09-14T11:17  R9     heavy                 O       type  重的                  0
2026-09-14T11:17  R9     bag                   O       type  背包                  0
2026-09-14T11:17  R9     stinky tofu           O       type  臭豆腐                0
2026-09-14T11:17  R9     meatball              O       type  肉丸                  0
2026-09-14T11:20  R10    weather               O       type  天氣                  0
2026-09-14T11:20  R10    quite                 O       type  相當                  0
2026-09-14T11:20  R10    borrow                O       type  借入                  0
2026-09-14T11:20  R10    tail                  O       type  尾巴                  0
2026-09-14T11:20  R10    quiet                 O       type  安靜                  0
2026-09-14T11:20  R10    towel                 O       type  毛巾                  0
2026-09-14T11:20  R10    heavy                 O       type  重的                  0
2026-09-14T11:20  R10    bag                   O       type  背包                  0
2026-09-14T11:20  R10    burger                O       type  漢堡                  0
2026-09-14T11:20  R10    spinach               X       type  阿災                  0
2026-09-14T11:25  R11    weather               O       type  天氣                  0
2026-09-14T11:25  R11    quite                 O       type  相當                  0
2026-09-14T11:25  R11    borrow                O       type  借入                  0
2026-09-14T11:25  R11    tail                  O       type  尾巴                  0
2026-09-14T11:25  R11    quiet                 O       type  安靜                  0
2026-09-14T11:25  R11    towel                 O       type  毛巾                  0
2026-09-14T11:25  R11    heavy                 O       type  重的                  0
2026-09-14T11:25  R11    bag                   O       type  背包                  0
2026-09-14T11:25  R11    useful                O       type  有用                  0
2026-09-14T11:25  R11    cabbage               O       type  甘藍菜                0
2026-09-14T11:26  R12    weather               O       type  天氣                  0
2026-09-14T11:26  R12    quite                 O       type  相當                  0
2026-09-14T11:26  R12    borrow                O       type  借入                  0
2026-09-14T11:26  R12    tail                  O       type  尾巴                  0
2026-09-14T11:26  R12    quiet                 O       type  安靜                  0
2026-09-14T11:26  R12    towel                 O       type  毛巾                  0
2026-09-14T11:26  R12    heavy                 O       type  重的                  0
2026-09-14T11:26  R12    bag                   O       type  背包                  0
2026-09-14T11:26  R12    steak                 O       type  牛排                  0
2026-09-14T11:26  R12    all-you-can-eat       O       type  吃到飽                0
2026-09-14T11:27  R13    weather               O       type  天氣                  0
2026-09-14T11:27  R13    quite                 O       type  相當                  0
2026-09-14T11:27  R13    borrow                O       type  介入(同音字，借入)    0
2026-09-14T11:27  R13    tail                  O       type  尾巴                  0
2026-09-14T11:27  R13    quiet                 O       type  安靜                  0
2026-09-14T11:27  R13    towel                 X       type  -                     0
2026-09-14T11:27  R13    heavy                 O       type  重的                  0
2026-09-14T11:27  R13    bag                   O       type  背包                  0
2026-09-14T11:27  R13    Korean BBQ            O       type  燒烤店                0
2026-09-14T11:27  R13    sausage               X       type  不知道                0
2026-09-14T11:29  R14    neighbor              X       type  不知道                0
2026-09-14T11:29  R14    healthy               X       type  不知道                0
2026-09-14T11:29  R14    holiday               O       type  假日                  0
2026-09-14T11:29  R14    open                  O       type  打開                  0
2026-09-14T11:29  R14    sliced beef           O       type  切片牛肉              0
2026-09-14T11:29  R14    grilled               O       type  烤(不確定哪種烤法)    0
2026-09-14T11:29  R14    boba tea              O       type  珍奶                  0
2026-09-14T11:29  R14    ice cream             O       type  冰淇淋                0
2026-09-14T11:29  R14    meat                  O       type  肉                    0
2026-09-14T11:29  R14    bag                   O       type  背包                  0
2026-09-14T11:31  R15    weather               O       type  天氣                  0
2026-09-14T11:31  R15    quite                 O       type  相當                  0
2026-09-14T11:31  R15    borrow                O       type  借入                  0
2026-09-14T11:31  R15    tail                  O       type  尾巴                  0
2026-09-14T11:31  R15    quiet                 X       type  -                     0
2026-09-14T11:31  R15    towel                 O       type  毛巾                  0
2026-09-14T11:31  R15    heavy                 O       type  重的                  0
2026-09-14T11:31  R15    bag                   O       type  背包                  0
2026-09-14T11:31  R15    tomato                X       type  馬鈴薯                0
2026-09-14T11:31  R15    oden                  X       type  不知道                0
2026-09-14T11:33  R16    tail                  O       type  尾巴                  0
2026-09-14T11:33  R16    soap                  X       type  不知道                0
2026-09-14T11:33  R16    difficult             X       type  不知道                0
2026-09-14T11:33  R16    healthy               O       type  健康                  0
2026-09-14T11:33  R16    quiet                 X       type  -                     0
2026-09-14T11:33  R16    holiday               X       type  -                     0
2026-09-14T11:33  R16    glove                 X       type  -                     0
2026-09-14T11:33  R16    happy                 X       type  -                     0
2026-09-14T11:33  R16    fried chicken         O       type  炸雞                  0
2026-09-14T11:33  R16    dumplings             X       type  不知道                0
2026-09-14T11:36  R17    neighbor              O       type  鄰居                  0
2026-09-14T11:36  R17    tail                  O       type  尾巴(先打錯後修正)    0
2026-09-14T11:36  R17    quite                 O       type  相當                  0
2026-09-14T11:36  R17    towel                 X       type  -                     0
2026-09-14T11:36  R17    difficult             O       type  困難的                0
2026-09-14T11:36  R17    healthy               O       type  健康                  0
2026-09-14T11:36  R17    umbrella              O       type  雨傘                  0
2026-09-14T11:36  R17    eat                   O       type  吃                    0
2026-09-14T11:36  R17    sliced meat           O       type  切片肉                0
2026-09-14T11:36  R17    hardly                X       type  不知道                0
2026-09-14T11:38  R18    bread                 X       type  不知道                0
2026-09-14T11:38  R18    holiday               O       type  假日                  0
2026-09-14T11:38  R18    healthy               X       type  -                     0
2026-09-14T11:38  R18    tail                  O       type  尾巴                  0
2026-09-14T11:38  R18    quite                 O       type  相當                  0
2026-09-14T11:38  R18    heavy                 O       type  重的                  0
2026-09-14T11:38  R18    grass                 X       type  不知道                0
2026-09-14T11:38  R18    eat                   O       type  吃                    0
2026-09-14T11:38  R18    hardly useful         O       type  幾乎沒用              0
2026-09-14T11:38  R18    seafood               O       type  海鮮                  0
2026-09-14T11:41  R19    borrow                O       type  介入(同音字，借入)    0
2026-09-14T11:41  R19    blanket               X       type  不知道                0
2026-09-14T11:41  R19    weather               O       type  天氣                  0
2026-09-14T11:41  R19    cousin                X       type  不知道                0
2026-09-14T11:41  R19    soap                  O       type  肥皂                  0
2026-09-14T11:41  R19    quiet                 O       type  安靜                  0
2026-09-14T11:41  R19    towel                 O       type  毛巾                  0
2026-09-14T11:41  R19    happy                 O       type  開心                  0
2026-09-14T11:41  R19    grilled meat          O       type  烤肉                  0
2026-09-14T11:41  R19    boil                  X       type  不知道                0
2026-09-14T11:43  R20    quiet                 O       type  安靜                  0
2026-09-14T11:43  R20    cousin                O       type  表兄弟姊妹            0
2026-09-14T11:43  R20    glove                 X       type  不知道                0
2026-09-14T11:43  R20    neighbor              O       type  鄰居                  0
2026-09-14T11:43  R20    tail                  O       type  尾巴                  0
2026-09-14T11:43  R20    grass                 O       type  草                    0
2026-09-14T11:43  R20    holiday               O       type  假日                  0
2026-09-14T11:43  R20    cat                   O       type  貓                    0
2026-09-14T11:43  R20    fried rice            O       type  炒飯                  0
2026-09-14T11:43  R20    cutlet                X       type  烤肉                  0
2026-09-14T11:45  R21    healthy               O       type  健康                  0
2026-09-14T11:45  R21    glove                 O       type  手套                  0
2026-09-14T11:45  R21    comb                  X       type  不知道                0
2026-09-14T11:45  R21    heavy                 O       type  重的                  0
2026-09-14T11:45  R21    borrow                O       type  借入                  0
2026-09-14T11:45  R21    sock                  X       type  不知道                0
2026-09-14T11:45  R21    weather               O       type  天氣                  0
2026-09-14T11:45  R21    busy                  O       type  忙碌                  0
2026-09-14T11:45  R21    stir-fried            O       type  炒                    0
2026-09-14T11:45  R21    roasted               X       type  不知道                0
2026-09-14T11:47  R22    bread                 O       type  麵包                  0
2026-09-14T11:47  R22    comb                  O       type  梳子                  0
2026-09-14T11:47  R22    tail                  O       type  尾巴                  0
2026-09-14T11:47  R22    soap                  O       type  肥皂                  0
2026-09-14T11:47  R22    glove                 O       type  手套                  0
2026-09-14T11:47  R22    cousin                X       type  不知道                0
2026-09-14T11:47  R22    heavy                 O       type  重的                  0
2026-09-14T11:47  R22    sun                   O       type  太陽                  0
2026-09-14T11:47  R22    fried chicken cutlet  O       type  炸雞肉排              0
2026-09-14T11:47  R22    broil                 X       type  不知道                0
2026-09-14T11:47  R22    sock                  O       type  襪子(額外補答)        0
2026-09-14T11:48  R23    weather               O       type  天氣                  0
2026-09-14T11:48  R23    umbrella              O       type  雨傘                  0
2026-09-14T11:48  R23    soap                  O       type  肥皂                  0
2026-09-14T11:48  R23    sock                  O       type  襪子                  0
2026-09-14T11:48  R23    difficult             O       type  困難的                0
2026-09-14T11:48  R23    grass                 O       type  草                    0
2026-09-14T11:48  R23    towel                 O       type  毛巾                  0
2026-09-14T11:48  R23    cat                   O       type  貓                    0
2026-09-14T11:48  R23    steamed               X       type  不知道                0
2026-09-14T11:48  R23    boba                  O       type  波霸(珍奶)            0
2026-09-14T11:49  R24    quiet                 O       type  安靜                  0
2026-09-14T11:49  R24    tail                  O       type  尾巴                  0
2026-09-14T11:49  R24    blanket               X       type  不知道                0
2026-09-14T11:49  R24    sock                  O       type  襪子                  0
2026-09-14T11:49  R24    towel                 O       type  毛巾                  0
2026-09-14T11:49  R24    borrow                O       type  借入                  0
2026-09-14T11:49  R24    comb                  O       type  梳子                  0
2026-09-14T11:49  R24    rain                  O       type  雨                    0
2026-09-14T11:49  R24    all you can eat       O       type  AYCE吃到飽            0
2026-09-14T11:49  R24    barbecue              O       type  BBQ燒烤               0
2026-09-14T12:26  R1     blanket               X       type  地毯                  0
2026-09-14T12:26  R1     bread                 O       type  麵包                  0
2026-09-14T12:26  R1     quite                 O       type  相當                  0
2026-09-14T12:26  R1     borrow                O       type  借入                  0
2026-09-14T12:26  R1     cousin                X       type  不知道                0
2026-09-14T12:26  R1     healthy               O       type  健康                  0
2026-09-14T12:26  R1     glove                 O       type  手套                  0
2026-09-14T12:26  R1     bag                   O       type  背包                  0
2026-09-14T12:26  R1     quiz                  O       type  小考                  0
2026-09-14T12:26  R1     lend                  O       type  借出                  0
2026-09-14T12:28  R2     tail                  O       type  尾巴                  0
2026-09-14T12:28  R2     blanket               X       type  地毯                  0
2026-09-14T12:28  R2     difficult             X       type  -                     0
2026-09-14T12:28  R2     bread                 O       type  麵包                  0
2026-09-14T12:28  R2     towel                 O       type  毛巾                  0
2026-09-14T12:28  R2     umbrella              O       type  雨傘                  0
2026-09-14T12:28  R2     sock                  O       type  襪子                  0
2026-09-14T12:28  R2     cat                   O       type  貓咪                  0
2026-09-14T12:28  R2     exam                  O       type  考試                  0
2026-09-14T12:28  R2     bubble tea            O       type  珍奶                  0
2026-09-14T13:34  R3     difficult             O       type  困難                  0
2026-09-14T13:34  R3     bread                 O       type  麵包                  0
2026-09-14T13:34  R3     quiet                 O       type  安靜                  0
2026-09-14T13:34  R3     sock                  O       type  襪子                  0
2026-09-14T13:34  R3     umbrella              O       type  雨傘                  0
2026-09-14T13:34  R3     glove                 O       type  不知道(問用法)        0
2026-09-14T13:34  R3     towel                 O       type  毛巾                  0
2026-09-14T13:34  R3     sun                   O       type  太陽                  0
2026-09-14T13:34  R3     smoke                 O       type  菸                    0
2026-09-14T13:34  R3     boiled                O       type  水煮的                0
2026-09-14T13:37  R4     difficult             O       type  困難                  0
2026-09-14T13:37  R4     quiet                 O       type  安靜                  0
2026-09-14T13:37  R4     comb                  X       type  -                     0
2026-09-14T13:37  R4     blanket               O       type  毯子                  0
2026-09-14T13:37  R4     umbrella              O       type  雨傘                  0
2026-09-14T13:37  R4     sock                  O       type  襪子                  0
2026-09-14T13:37  R4     weather               O       type  天氣                  0
2026-09-14T13:37  R4     rain                  O       type  雨                    0
2026-09-14T13:37  R4     smoked                O       type  煙燻的                0
2026-09-14T13:37  R4     grill                 O       type  烤架烤的              0
2026-09-15T10:54  R1     weather               O       type  天氣                  0
2026-09-15T10:54  R1     quiet                 O       type  quiet                 0
2026-09-15T10:54  R1     heavy                 O       type  重的                  0
2026-09-15T10:54  R1     cousin                X       type  不知                  0
2026-09-15T10:54  R1     grass                 O       type  草                    0
2026-09-15T10:54  R1     soap                  O       type  soap                  0
2026-09-15T10:54  R1     napkin                X       type  不知                  0
2026-09-15T10:54  R1     friend                O       type  friend                0
2026-09-15T10:54  R1     job                   O       type  工作                  0
2026-09-15T10:54  R1     again                 X       type  agein                 0
2026-09-15T10:59  R2     borrow                O       type  借入                  0
2026-09-15T10:59  R2     towel                 O       type  towel                 0
2026-09-15T10:59  R2     difficult             O       type  困難的                0
2026-09-15T10:59  R2     tail                  O       type  tail                  0
2026-09-15T10:59  R2     blanket               O       type  毯子                  0
2026-09-15T10:59  R2     sock                  O       type  sock                  0
2026-09-15T10:59  R2     quite                 O       type  相當                  0
2026-09-15T10:59  R2     sun                   O       type  sun                   0
2026-09-15T10:59  R2     spicy                 X       type  辣椒                  0
2026-09-15T10:59  R2     make                  O       type  make                  0
2026-09-15T11:12  R3     comb                  O       type  梳子                  0
2026-09-15T11:12  R3     glove                 O       type  glove                 0
2026-09-15T11:12  R3     holiday               O       type  假日                  0
2026-09-15T11:12  R3     bread                 O       type  bread                 0
2026-09-15T11:12  R3     healthy               O       type  健康                  0
2026-09-15T11:12  R3     neighbor              X       type  不會拼                0
2026-09-15T11:12  R3     weather               O       type  天氣                  0
2026-09-15T11:12  R3     bag                   O       type  bag                   0
2026-09-15T11:12  R3     cash                  O       type  現金                  0
2026-09-15T11:12  R3     miss                  O       type  miss                  0
2026-09-15T11:18  R4     difficult             O       type  困難的                0
2026-09-15T11:18  R4     tail                  X       type  tailu381              0
2026-09-15T11:18  R4     blanket               O       type  毯子                  0
2026-09-15T11:18  R4     cat                   O       type  cat                   0
2026-09-15T11:18  R4     cousin                O       type  表兄弟姊妹            0
2026-09-15T11:18  R4     sock                  O       type  sock                  0
2026-09-15T11:18  R4     napkin                X       type  不知道                0
2026-09-15T11:18  R4     quite                 O       type  quite                 0
2026-09-15T11:18  R4     solution              X       type  行程                  0
2026-09-15T11:18  R4     prepare               X       type  redaey                0
2026-09-15T11:24  R5     borrow                O       type  借入                  0
2026-09-15T11:24  R5     towel                 O       type  towel                 0
2026-09-15T11:24  R5     quiet                 O       type  安靜                  0
2026-09-15T11:24  R5     heavy                 O       type  heavy                 0
2026-09-15T11:24  R5     eat                   O       type  eat                   0
2026-09-15T11:24  R5     glove                 O       type  手套                  0
2026-09-15T11:24  R5     grass                 X       type  -                     0
2026-09-15T11:24  R5     soap                  O       type  肥皂                  0
2026-09-15T11:24  R5     teenager              X       type  beens                 0
2026-09-15T11:24  R5     visitor               X       type  旅遊                  0
2026-09-15T11:28  R6     weather               O       type  天氣                  0
2026-09-15T11:28  R6     rain                  O       type  rain                  0
2026-09-15T11:28  R6     difficult             O       type  困難的                0
2026-09-15T11:28  R6     tail                  O       type  tail                  0
2026-09-15T11:28  R6     blanket               O       type  毯子                  0
2026-09-15T11:28  R6     sock                  O       type  sock                  0
2026-09-15T11:28  R6     cousin                O       type  表兄弟姊妹            0
2026-09-15T11:28  R6     holiday               O       type  holiday               0
2026-09-15T11:28  R6     option                O       type  選項                  0
2026-09-15T11:28  R6     creator               O       type  Creators              0
2026-09-15T11:36  R7     healthy               O       type  健康                  0
2026-09-15T11:36  R7     busy                  O       type  busy                  0
2026-09-15T11:36  R7     soap                  O       type  肥皂                  0
2026-09-15T11:36  R7     neighbor              X       type  nightbor              0
2026-09-15T11:36  R7     glove                 O       type  手套                  0
2026-09-15T11:36  R7     grass                 O       type  grass                 0
2026-09-15T11:36  R7     difficult             O       type  困難的                0
2026-09-15T11:36  R7     quite                 O       type  quite                 0
2026-09-15T11:36  R7     action                O       type  行動                  0
2026-09-15T11:36  R7     information           X       type  infomation            0
2026-09-15T11:40  R8     borrow                O       type  借入                  0
2026-09-15T11:40  R8     towel                 O       type  towel                 0
2026-09-15T11:40  R8     tail                  O       type  尾巴                  0
2026-09-15T11:40  R8     blanket               X       type  -                     0
2026-09-15T11:40  R8     sock                  O       type  襪子                  0
2026-09-15T11:40  R8     cousin                O       type  cousin                0
2026-09-15T11:40  R8     bread                 X       type  -                     0
2026-09-15T11:40  R8     friend                O       type  friend                0
2026-09-15T11:40  R8     level                 O       type  等級                  0
2026-09-15T11:40  R8     join                  O       type  join                  0
2026-09-15T11:43  R8     blanket               O       type  毯子                  0
2026-09-15T11:43  R8     bread                 O       type  麵包                  0
2026-09-15T11:43  R9     weather               O       type  天氣                  0
2026-09-15T11:43  R9     quiet                 O       type  quiet                 0
2026-09-15T11:43  R9     heavy                 O       type  重的                  0
2026-09-15T11:43  R9     sun                   O       type  sun                   0
2026-09-15T11:43  R9     napkin                X       type  阿災                  0
2026-09-15T11:43  R9     comb                  O       type  comb                  0
2026-09-15T11:43  R9     holiday               O       type  假日                  0
2026-09-15T11:43  R9     quite                 O       type  quite                 0
2026-09-15T11:43  R9     database              O       type  資料庫                0
2026-09-15T11:43  R9     easy                  O       type  easy                  0
2026-09-15T11:47  R10    difficult             O       type  困難                  0
2026-09-15T11:47  R10    neighbor              O       type  neighbor              0
2026-09-15T11:47  R10    grass                 O       type  草                    0
2026-09-15T11:47  R10    glove                 O       type  glove                 0
2026-09-15T11:47  R10    soap                  O       type  肥皂                  0
2026-09-15T11:47  R10    healthy               X       type  heathly               0
2026-09-15T11:47  R10    sock                  O       type  襪子                  0
2026-09-15T11:47  R10    bag                   O       type  bag                   0
2026-09-15T11:47  R10    build                 O       type  構建                  0
2026-09-15T11:47  R10    front                 X       type  不會                  0
2026-09-15T11:53  R11    borrow                O       type  借入                  0
2026-09-15T11:53  R11    towel                 O       type  towel                 0
2026-09-15T11:53  R11    tail                  O       type  尾巴                  0
2026-09-15T11:53  R11    blanket               X       type  -                     0
2026-09-15T11:53  R11    cat                   O       type  cat                   0
2026-09-15T11:53  R11    cousin                O       type  表兄弟姊妹            0
2026-09-15T11:53  R11    bread                 O       type  bread                 0
2026-09-15T11:53  R11    napkin                O       type  餐巾紙                0
2026-09-15T11:53  R11    auto                  O       type  自動                  0
2026-09-15T11:53  R11    state                 O       type  state                 0
2026-09-15T11:56  R12    weather               O       type  天氣                  0
2026-09-15T11:56  R12    quiet                 O       type  quiet                 0
2026-09-15T11:56  R12    eat                   O       type  eat                   0
2026-09-15T11:56  R12    heavy                 O       type  重的                  0
2026-09-15T11:56  R12    quite                 O       type  quite                 0
2026-09-15T11:56  R12    holiday               O       type  假日                  0
2026-09-15T11:56  R12    comb                  O       type  comb                  0
2026-09-15T11:56  R12    sock                  O       type  襪子                  0
2026-09-15T11:56  R12    release               O       type  發布                  0
2026-09-15T11:56  R12    debug                 O       type  debug                 0
2026-09-15T14:01  R13    difficult             O       type  困難的                0
2026-09-15T14:01  R13    healthy               X       type  hethlty               0
2026-09-15T14:01  R13    neighbor              X       type  niethbor              0
2026-09-15T14:01  R13    grass                 O       type  草                    0
2026-09-15T14:01  R13    glove                 O       type  glove                 0
2026-09-15T14:01  R13    rain                  O       type  rain                  0
2026-09-15T14:01  R13    soap                  O       type  肥皂                  0
2026-09-15T14:01  R13    tail                  O       type  尾巴                  0
2026-09-15T14:01  R13    hard                  X       type  手                    0
2026-09-15T14:01  R13    developer             X       type  不會                  0
2026-09-15T14:10  R14    borrow                O       type  借入                  0
2026-09-15T14:10  R14    blanket               X       type  blankit               0
2026-09-15T14:10  R14    busy                  O       type  busy                  0
2026-09-15T14:10  R14    towel                 O       type  毛巾                  0
2026-09-15T14:10  R14    hello                 O       type  哈囉                  0
2026-09-15T14:10  R14    simple                X       type  easy                  0
2026-09-15T14:10  R14    expert                X       type  -                     0
2026-09-15T14:10  R14    beginner              X       type  不知道                0
2026-09-15T14:10  R14    normal                O       type  普通、一般            0
2026-09-15T14:10  R14    impossible            X       type  impassble             0
2026-09-15T14:16  R15    neighbor              O       type  鄰居                  0
2026-09-15T14:16  R15    borrow                O       type  借入                  0
2026-09-15T14:16  R15    noon                  O       type  正中午                0
2026-09-15T14:16  R15    comb                  O       type  梳子                  0
2026-09-15T14:16  R15    glove                 O       type  手套                  0
2026-09-15T14:16  R15    bread                 O       type  麵包                  0
2026-09-15T14:16  R15    tail                  O       type  尾巴                  0
2026-09-15T14:16  R15    friend                O       type  friend                0
2026-09-15T14:16  R15    refund                O       type  退款                  0
2026-09-15T14:16  R15    good for you          O       type  I'm so happy for you  0
2026-09-15T14:20  R16    spoon                 O       type  湯匙                  0
2026-09-15T14:20  R16    angry                 O       type  生氣                  0
2026-09-15T14:20  R16    plate                 O       type  盤子                  0
2026-09-15T14:20  R16    soap                  O       type  肥皂                  0
2026-09-15T14:20  R16    dessert               O       type  甜點                  0
2026-09-15T14:20  R16    friend                O       type  friend                0
2026-09-15T14:20  R16    borrow                O       type  借入                  0
2026-09-15T14:22  R16    draft                 O       type  草稿                  0
2026-09-15T14:22  R16    end                   O       type  結束                  0
2026-09-15T14:25  R17    cousin                O       type  表手足                0
2026-09-15T14:25  R17    blanket               O       type  毯子                  0
2026-09-15T14:25  R17    angry                 O       type  生氣                  0
2026-09-15T14:25  R17    nurse                 O       type  護士                  0
2026-09-15T14:25  R17    napkin                O       type  餐巾紙                0
2026-09-15T14:25  R17    grass                 O       type  草                    0
2026-09-15T14:25  R17    difficult             O       type  困難的                0
2026-09-15T14:25  R17    sun                   O       type  sun                   0
2026-09-15T14:25  R17    bartender             O       type  酒保                  0
2026-09-15T14:25  R17    win a prize           X       type  不知道                0
2026-09-15T14:27  R18    comb                  O       type  梳子                  0
2026-09-15T14:27  R18    difficult             O       type  困難的                0
2026-09-15T14:27  R18    grass                 O       type  草                    0
2026-09-15T14:27  R18    towel                 O       type  毛巾                  0
2026-09-15T14:27  R18    straw                 O       type  稻草                  0
2026-09-15T14:27  R18    angry                 O       type  生氣                  0
2026-09-15T14:27  R18    weather               O       type  天氣                  0
2026-09-15T14:27  R18    bag                   O       type  bag                   0
2026-09-15T14:27  R18    rotisserie            X       type  -                     0
2026-09-15T14:27  R18    base                  O       type  基礎                  0
2026-09-15T14:31  R18    rotisserie            O       type  轉軸烤肉架(補改判)    0
